region,country,raw_level,raw_pct,raw_slope,raw_rmse,raw_corr,comp_level,comp_pct,comp_slope,comp_rmse,comp_corr,score_dash
Centro-Oeste,Uruguai,7.4240763464128,17.977013967553866,0.014371235133502705,0.21175798652402045,0.38625496319818375,0.46676507899507286,0.23495308042323645,0.28453209414564445,0.01361769937004673,0,0.9998679529340004
Centro-Oeste,Venezuela,8.5759236535872,67.46516290319444,0.048091027328614436,1.7079618156933354,0.741961133529965,0.543046357615894,1,1,1,0.4320639131321051,3.975110270747999
Sudeste,Argentina,3.671309640616501,9.35605462226701,0.009268802151010523,0.3197762159150595,0.5094631493015991,0.1913597032222014,0.05996862997098839,0.20761843727772555,0.11619828923438907,0.331589841563594,0.9067349012688983
Sudeste,Bolívia,8.1286903593835,24.90080404958686,0.024772722323277444,0.22352487396298817,0.3458719882947008,0.4716981132075473,0.32544269804563003,0.6024182391942252,0.053431629770364,0.05817416541648658,1.5111648456342532
Sudeste,Brasil,0.6286903593834996,15.50252456897153,0.012327615585518904,0.14227217864829372,0.3396401541867,0,0.16493837481502024,0.2855096367050549,4.457684418938623e-4,0.04775868131705051,0.4986524612790196
Sudeste,Chile,5.6713096406165,8.933453318373466,0.006522101052632161,0.39369637471202784,0.48659815303577114,0.31714586674421397,0.052751422138670824,0.13767502699731432,0.16440251517698773,0.29337476701039844,0.9653495980675854
Sudeste,Colômbia,0.9713096406165,7.994888066489672,0.005841016264622478,0.3429405675956832,0.3375356638024012,0.02154838246748431,0.036722554208951395,0.12033153345459388,0.13130404198707926,0.04424137232659786,0.3541478844447067
Sudeste,Costa Rica,2.671309640616501,23.685006113404505,0.011239445373093652,0.3420346565254356,0.44569752594027245,0.12846662146119509,0.30467923539966235,0.2577999104201246,0.13071328646619274,0.22501610665658558,1.0466751604037603
Sudeste,Cuba,5.271309640616501,38.60097249995913,0.020716596341920267,0.9258968528915236,0.3787364576493545,0.29198863403981146,0.5594149128332225,0.49913095983550826,0.5114568575166256,0.11310171195697251,1.9750930761821406
Sudeste,República Dominicana,16.528690359383496,26.065958494356877,0.020135357815700215,0.7142067378891045,0.9093889889179949,1,0.3453412684172258,0.4843300028860271,0.3734111836508681,1,3.203082454954121
Sudeste,Equador,0.7713096406165008,12.399759743145587,0.011864714115688915,0.22090212721022734,0.3193525266091798,0.008969766115283094,0.11194918998176308,0.273722075458278,0.051721305021095676,0.013851253939024305,0.46021359051544414
Sudeste,Guatemala,6.028690359383498,14.585302009844789,0.01256144708658239,0.2904938340937026,0.32256185728261844,0.33962264150943394,0.14927399854188061,0.29146404238284185,0.0971028953333681,0.019215121464977485,0.8966786992325021
Sudeste,Honduras,1.4286903593835003,13.525418597020199,0.010437960168397278,0.2719574052752369,0.3357281315951912,0.05031446540880509,0.13117325252452322,0.2373904787062572,0.08501506682384839,0.04122038000922475,0.5451136434726587
Sudeste,México,1.0713096406164997,12.888230776288076,0.009474720973398645,0.2690908781641202,0.3316351713841684,0.027837690643584916,0.12029132459842364,0.21286206014125986,0.08314576996648666,0.03437967127745644,0.4785165166272115
Sudeste,Nicarágua,1.5713096406164997,25.016292587894178,0.023926485091445897,0.24690178319382583,0.3393150650143806,0.05928423152408807,0.327415017523907,0.5808692188310346,0.0686759938618699,0.04721534831965174,1.0834598100605515
Sudeste,Panamá,1.2713096406165008,6.241102260979737,0.0011155567283457415,0.30735201014366803,0.7471762539350223,0.040416306995786244,0.006771305750612073,0,0.10809631499747693,0.7288881358744633,0.8841720636183386
